id_siniestro,id_poliza,fecha_siniestro,monto_siniestro,estado,fecha_siniestro_dt,monto_siniestro_num,motivo_rechazo
1439,9524,2025-12-29,9763.54,Cerrado,,9763.54,fecha_invalida
1441,11343,2025-07-04,-,Rechazado,,,"fecha_invalida, monto_nulo_o_no_numerico"
1442,10386,08-14-25,"3,876.08",Rechazado,,3876.08,fecha_invalida
1443,3844,12-03-25,11811.71,Rechazado,,11811.71,fecha_invalida
1444,24168,05-12-25,14088.58,Cerrado,,14088.58,fecha_invalida
1445,18385,2025/11/05,-,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
1447,21799,10/09/2025,-,Abierto,2025-10-09,,monto_nulo_o_no_numerico
1450,9478,2025-05-09,-,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
1451,6017,08-05-25,"10.790,90",Abierto,,10790.9,fecha_invalida
1453,6962,2025-07-30,"1.960,60",Rechazado,,1960.6,fecha_invalida
1454,13894,02-11-25,nan,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
1455,6845,2025/12/31,"6,984.65",Abierto,,6984.65,fecha_invalida
1456,6309,03-23-25,"11.704,65",Cerrado,,11704.65,fecha_invalida
1457,7235,2025/12/02,"9.943,98",Rechazado,,9943.98,fecha_invalida
1458,2953,2025-10-01,"11.070,01",,,11070.01,"fecha_invalida, estado_nulo"
1459,24954,2025/01/19,-,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
1461,13174,2025-12-10,nan,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
1462,19453,2025/12/26,9532.75,,,9532.75,"fecha_invalida, estado_nulo"
1463,16375,04/05/2025,"14,655.63",,2025-04-05,14655.63,estado_nulo
1464,6576,05/06/2025,1345.69,,2025-05-06,1345.69,estado_nulo
1466,24405,2026/01/31,nan,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
1467,8091,12-25-25,"10.067,34",Cerrado,,10067.34,fecha_invalida
1469,1197,2026-01-18,"11.255,78",,,11255.78,"fecha_invalida, estado_nulo"
1470,14357,08-20-25,"14.734,22",Abierto,,14734.22,fecha_invalida
1471,11356,2025-08-22,11938.75,,,11938.75,"fecha_invalida, estado_nulo"
1472,25735,02-12-25,273.00,Rechazado,,273.0,fecha_invalida
1473,6774,03-22-25,12349.69,Abierto,,12349.69,fecha_invalida
1475,17162,2026/02/24,"12.664,20",Cerrado,,12664.2,fecha_invalida
1476,15429,2025/08/20,"3.455,70",Cerrado,,3455.7,fecha_invalida
1477,1797,02-07-26,7228.05,Abierto,,7228.05,fecha_invalida
1478,17213,05-20-25,"6,066.61",Abierto,,6066.61,fecha_invalida
1479,13889,04-15-25,-,Rechazado,,,"fecha_invalida, monto_nulo_o_no_numerico"
1481,21619,2025/12/03,nan,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
1482,12339,11-22-25,"3.411,32",Abierto,,3411.32,fecha_invalida
1483,24886,10-10-25,"2.221,79",,,2221.79,"fecha_invalida, estado_nulo"
1485,3739,2025-04-26,14002.05,Cerrado,,14002.05,fecha_invalida
1486,23140,2025/08/03,2239.16,Abierto,,2239.16,fecha_invalida
1487,22507,16/01/2025,-,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
1488,16339,09-16-25,"9,866.18",Abierto,,9866.18,fecha_invalida
1489,10152,12-07-2025,-,Cerrado,2025-07-12,,monto_nulo_o_no_numerico
1490,10919,02-08-25,nan,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
1491,19473,2025-07-22,10608.90,Rechazado,,10608.9,fecha_invalida
1492,21099,2025-01-08,12954.99,Cerrado,,12954.99,fecha_invalida
1493,18230,04/08/2025,3242.03,,2025-04-08,3242.03,estado_nulo
1494,15707,27/04/2025,6861.88,Abierto,,6861.88,fecha_invalida
1496,19417,26-06-2025,nan,Rechazado,2025-06-26,,monto_nulo_o_no_numerico
1497,4852,02-03-2025,12375.98,,2025-03-02,12375.98,estado_nulo
1498,3723,2025/05/30,nan,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
1499,1534,2026/01/07,"12,862.23",Abierto,,12862.23,fecha_invalida
1500,5188,01-09-25,4021.79,Cerrado,,4021.79,fecha_invalida
1502,22109,2025/11/28,7280.03,Cerrado,,7280.03,fecha_invalida
1507,5010,2025-04-09,5191.04,Abierto,,5191.04,fecha_invalida
1508,23922,05/10/2025,nan,Cerrado,2025-05-10,,monto_nulo_o_no_numerico
1509,7610,02-22-26,"2.361,74",Rechazado,,2361.74,fecha_invalida
1510,24665,04/01/2025,4582.76,,2025-04-01,4582.76,estado_nulo
1511,7607,06-22-25,-13471.35,Rechazado,,-13471.35,"fecha_invalida, monto_no_positivo"
1512,5142,25/01/2025,"332,33",Abierto,,332.33,fecha_invalida
1513,22963,18/02/2026,"3.458,42",Abierto,,3458.42,fecha_invalida
1514,25692,2025/08/09,nan,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
1515,17258,2025-11-03,4635.56,Rechazado,,4635.56,fecha_invalida
1516,13612,2025/09/29,"5,423.67",Abierto,,5423.67,fecha_invalida
1517,6321,2025/07/05,"1.441,95",,,1441.95,"fecha_invalida, estado_nulo"
1519,2732,2026/01/28,nan,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
1520,19601,05-01-25,2751.89,,,2751.89,"fecha_invalida, estado_nulo"
1521,17514,2025/10/13,1287.58,,,1287.58,"fecha_invalida, estado_nulo"
1522,25614,30/11/2025,8082.96,Cerrado,,8082.96,fecha_invalida
1523,8973,17/09/2025,169.84,,,169.84,"fecha_invalida, estado_nulo"
1525,23896,2025/05/30,"13,646.22",Abierto,,13646.22,fecha_invalida
1526,8984,2025/11/11,nan,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
1528,24261,2025-12-01,673.30,,,673.3,"fecha_invalida, estado_nulo"
1530,5798,2025-07-08,10158.37,Abierto,,10158.37,fecha_invalida
1531,6913,2025-08-23,"413,69",,,413.69,"fecha_invalida, estado_nulo"
1532,3410,06-12-25,"13.331,11",,,13331.11,"fecha_invalida, estado_nulo"
1533,11986,2025/06/16,9924.28,Abierto,,9924.28,fecha_invalida
1534,23962,2026-01-28,487.62,,,487.62,"fecha_invalida, estado_nulo"
1535,77,06-25-25,1178.57,Abierto,,1178.57,fecha_invalida
1536,12103,02-04-25,"10,843.39",Abierto,,10843.39,fecha_invalida
1537,20430,26/05/2025,2969.85,,,2969.85,"fecha_invalida, estado_nulo"
1538,23031,2026-02-03,6244.92,Abierto,,6244.92,fecha_invalida
1540,19844,2025/11/06,nan,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
1541,17026,2025/03/27,"14.486,33",Abierto,,14486.33,fecha_invalida
1542,23386,08-24-25,"4.286,40",Abierto,,4286.4,fecha_invalida
1543,2999,04-25-25,nan,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
1544,5361,08-31-25,nan,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
1545,21286,24/02/2025,"10,473.34",Rechazado,,10473.34,fecha_invalida
1546,6982,2025/02/15,"8.590,30",Rechazado,,8590.3,fecha_invalida
1547,2713,20/03/2025,"14.836,70",Cerrado,,14836.7,fecha_invalida
1548,6038,04-28-25,7697.95,,,7697.95,"fecha_invalida, estado_nulo"
1549,16260,2025-06-22,"1.838,76",Cerrado,,1838.76,fecha_invalida
1550,8469,2025-03-06,-,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
1551,24210,03-01-25,13017.38,,,13017.38,"fecha_invalida, estado_nulo"
1552,12525,2025/07/02,13068.51,Abierto,,13068.51,fecha_invalida
1553,10951,17-10-2025,5821.56,,2025-10-17,5821.56,estado_nulo
1555,21895,06-12-25,3573.48,Cerrado,,3573.48,fecha_invalida
1556,15290,09-05-25,-,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
1557,2875,03-16-25,"13.122,47",Abierto,,13122.47,fecha_invalida
1558,19253,2025-05-17,"7.586,96",Cerrado,,7586.96,fecha_invalida
1559,22819,2025-09-28,"9,352.32",Abierto,,9352.32,fecha_invalida
1560,17335,2025-07-31,10290.63,Abierto,,10290.63,fecha_invalida
1561,11098,31/01/2026,"9,822.63",Cerrado,,9822.63,fecha_invalida
1562,18159,16-04-2025,-,Rechazado,2025-04-16,,monto_nulo_o_no_numerico
1563,24590,22/10/2025,10818.93,Rechazado,,10818.93,fecha_invalida
1564,14006,11-01-2025,9999.18,,2025-01-11,9999.18,estado_nulo
1565,8482,2025/02/03,"4.333,38",,,4333.38,"fecha_invalida, estado_nulo"
1566,6849,2025/10/18,3892.12,Rechazado,,3892.12,fecha_invalida
1568,7268,2025-08-12,nan,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
1570,9794,23/05/2025,"12.343,31",Abierto,,12343.31,fecha_invalida
1571,2817,2025-06-22,"8.768,67",,,8768.67,"fecha_invalida, estado_nulo"
1572,25506,2025-04-22,-,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
1573,18576,06-19-25,"8.546,09",Abierto,,8546.09,fecha_invalida
1574,20263,2025-06-18,-,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
1576,11899,13/09/2025,"14,332.84",Rechazado,,14332.84,fecha_invalida
1577,20862,2026/02/02,888.16,Rechazado,,888.16,fecha_invalida
1578,11943,2025-02-13,10299.33,,,10299.33,"fecha_invalida, estado_nulo"
1579,16882,2026/01/09,"755,76",Rechazado,,755.76,fecha_invalida
1581,24898,2025-03-25,5976.74,Abierto,,5976.74,fecha_invalida
1582,16622,09/08/2025,nan,,2025-09-08,,"monto_nulo_o_no_numerico, estado_nulo"
1583,15796,2025/05/30,"3.950,21",Rechazado,,3950.21,fecha_invalida
1584,9543,2025/11/10,"14,269.64",Rechazado,,14269.64,fecha_invalida
1585,7750,2025/01/17,"14,826.99",Abierto,,14826.99,fecha_invalida
1588,23950,03-08-2025,"7,565.75",,2025-08-03,7565.75,estado_nulo
1591,16340,2026-02-14,nan,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
1592,14672,18/01/2025,"4.060,14",Abierto,,4060.14,fecha_invalida
1593,17794,2025/02/08,124.71,Cerrado,,124.71,fecha_invalida
1594,6947,2025/12/02,1246.82,,,1246.82,"fecha_invalida, estado_nulo"
1595,16650,05-14-25,"6.602,32",,,6602.32,"fecha_invalida, estado_nulo"
1596,20438,04/04/2025,"5,672.27",,2025-04-04,5672.27,estado_nulo
1597,21771,2025/06/23,nan,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
1598,12815,2025/03/25,11055.38,Abierto,,11055.38,fecha_invalida
1600,16134,17/01/2026,nan,Rechazado,,,"fecha_invalida, monto_nulo_o_no_numerico"
1601,25582,09-06-25,1773.66,Cerrado,,1773.66,fecha_invalida
1602,21142,2025-01-27,"5,456.03",Abierto,,5456.03,fecha_invalida
1603,22121,05-03-25,13184.77,Cerrado,,13184.77,fecha_invalida
1604,7108,25-12-2025,-,,2025-12-25,,"monto_nulo_o_no_numerico, estado_nulo"
1605,24145,2025/05/13,"5,079.39",Abierto,,5079.39,fecha_invalida
1606,11783,08-10-25,"10.644,47",Rechazado,,10644.47,fecha_invalida
1607,19514,10-26-25,3430.22,Abierto,,3430.22,fecha_invalida
1609,9973,03-13-25,8344.04,Abierto,,8344.04,fecha_invalida
1610,20853,2025-09-19,"14,916.37",Abierto,,14916.37,fecha_invalida
1611,5761,2025-11-18,"422,91",,,422.91,"fecha_invalida, estado_nulo"
1612,16850,11-08-25,"5.320,82",,,5320.82,"fecha_invalida, estado_nulo"
1613,15390,14-11-2025,10831.47,,2025-11-14,10831.47,estado_nulo
1614,22551,2025-10-25,14069.50,,,14069.5,"fecha_invalida, estado_nulo"
1615,12778,24-06-2025,nan,,2025-06-24,,"monto_nulo_o_no_numerico, estado_nulo"
1617,10680,23/02/2025,2936.70,Abierto,,2936.7,fecha_invalida
1619,4319,28/05/2025,8406.70,Rechazado,,8406.7,fecha_invalida
1620,17234,01-07-25,"4.176,97",Cerrado,,4176.97,fecha_invalida
1622,9705,01-29-26,10663.53,,,10663.53,"fecha_invalida, estado_nulo"
1624,20288,2026/02/14,nan,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
1625,20251,01-03-25,"3,105.78",Cerrado,,3105.78,fecha_invalida
1627,12223,2025/09/19,5806.47,,,5806.47,"fecha_invalida, estado_nulo"
1628,19419,25/08/2025,"8.875,22",Abierto,,8875.22,fecha_invalida
1629,7756,2025-06-29,"3,970.26",,,3970.26,"fecha_invalida, estado_nulo"
1630,6147,2025/01/18,"9.172,71",Rechazado,,9172.71,fecha_invalida
1631,23663,12-29-25,9825.35,,,9825.35,"fecha_invalida, estado_nulo"
1632,24698,2025-10-26,8147.96,,,8147.96,"fecha_invalida, estado_nulo"
1633,13439,08-17-25,"8,464.07",Rechazado,,8464.07,fecha_invalida
1634,13554,2025-11-03,nan,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
1635,1899,2025/02/14,3611.54,Cerrado,,3611.54,fecha_invalida
1637,24853,11-28-25,"14.517,28",,,14517.28,"fecha_invalida, estado_nulo"
1638,8983,24-04-2025,12252.52,,2025-04-24,12252.52,estado_nulo
1639,18349,12-26-25,nan,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
1640,12237,2025/08/06,-,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
1641,7726,11-12-25,11900.49,Cerrado,,11900.49,fecha_invalida
1642,5128,2025-09-10,"5.998,03",,,5998.03,"fecha_invalida, estado_nulo"
1643,24800,2025-08-26,2225.29,Rechazado,,2225.29,fecha_invalida
1644,20306,2025/06/15,nan,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
1646,18662,06-13-25,"5,421.05",Cerrado,,5421.05,fecha_invalida
1649,20308,2025/12/11,"14,566.91",,,14566.91,"fecha_invalida, estado_nulo"
1650,23878,10-20-25,6367.46,,,6367.46,"fecha_invalida, estado_nulo"
1651,497,2026/01/06,nan,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
1652,3274,2026/01/27,4403.86,Abierto,,4403.86,fecha_invalida
1653,23044,18/03/2025,"9,906.16",Rechazado,,9906.16,fecha_invalida
1654,140,2025-06-23,nan,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
1655,6461,11-26-25,1794.45,Abierto,,1794.45,fecha_invalida
1657,15344,2025/08/16,"14.721,34",Cerrado,,14721.34,fecha_invalida
1658,11203,2025-04-30,nan,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
1660,13791,2025/08/03,9738.63,Rechazado,,9738.63,fecha_invalida
1662,10657,2025-09-21,-,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
1663,1536,2026-02-04,4094.39,Rechazado,,4094.39,fecha_invalida
1664,4046,30/06/2025,"5,640.41",Abierto,,5640.41,fecha_invalida
1665,7354,04-09-25,5707.24,Rechazado,,5707.24,fecha_invalida
1666,21309,12-13-25,"6,049.07",Cerrado,,6049.07,fecha_invalida
1667,16218,16-06-2025,nan,Cerrado,2025-06-16,,monto_nulo_o_no_numerico
1668,22198,2025/10/30,1454.97,,,1454.97,"fecha_invalida, estado_nulo"
1669,16274,05-02-2026,nan,,2026-02-05,,"monto_nulo_o_no_numerico, estado_nulo"
1670,25748,2025-06-18,nan,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
1672,15931,20/12/2025,"12.335,99",,,12335.99,"fecha_invalida, estado_nulo"
1673,19684,2026-02-21,4090.88,Cerrado,,4090.88,fecha_invalida
1674,23943,2025-07-01,"5.803,78",Cerrado,,5803.78,fecha_invalida
1675,22816,2025-07-13,13433.80,,,13433.8,"fecha_invalida, estado_nulo"
1676,3211,2025/09/20,417.92,Abierto,,417.92,fecha_invalida
1677,10356,08-21-25,"6.125,12",Cerrado,,6125.12,fecha_invalida
1678,15487,2025/06/26,"4,073.39",,,4073.39,"fecha_invalida, estado_nulo"
1680,16276,28/11/2025,3621.25,Abierto,,3621.25,fecha_invalida
1682,10030,2025-03-17,8025.30,Cerrado,,8025.3,fecha_invalida
1683,22209,2025-04-04,6950.72,Cerrado,,6950.72,fecha_invalida
1684,8607,2025-10-10,nan,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
1685,20635,2025/10/26,nan,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
1686,21541,16/08/2025,5751.40,Cerrado,,5751.4,fecha_invalida
1687,6289,2025/08/25,"8,359.01",Abierto,,8359.01,fecha_invalida
1688,14006,2026/02/12,10717.35,Abierto,,10717.35,fecha_invalida
1689,18789,2025/04/27,-,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
1690,13496,11-16-25,-,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
1692,8897,2025-02-09,10700.54,Cerrado,,10700.54,fecha_invalida
1693,22679,10-15-25,6624.27,,,6624.27,"fecha_invalida, estado_nulo"
1694,12135,13/02/2025,14171.39,,,14171.39,"fecha_invalida, estado_nulo"
1695,22979,2025-07-29,"5,342.61",Cerrado,,5342.61,fecha_invalida
1696,3,2025-11-11,"3,842.84",Cerrado,,3842.84,fecha_invalida
1697,9911,2025-02-22,1268.23,Cerrado,,1268.23,fecha_invalida
1698,362,2025-08-16,"10.705,25",,,10705.25,"fecha_invalida, estado_nulo"
1699,6458,2025-08-23,"11.003,47",Cerrado,,11003.47,fecha_invalida
1700,16612,20-02-2025,11110.58,,2025-02-20,11110.58,estado_nulo
1701,3628,2025-08-18,198.12,Cerrado,,198.12,fecha_invalida
1703,24825,17-02-2025,"10.644,08",,2025-02-17,10644.08,estado_nulo
1704,23784,2025/07/20,-,Rechazado,,,"fecha_invalida, monto_nulo_o_no_numerico"
1705,10032,10/08/2025,11034.33,,2025-10-08,11034.33,estado_nulo
1706,6400,2026/01/06,10276.18,,,10276.18,"fecha_invalida, estado_nulo"
1707,18921,27/04/2025,3154.38,Abierto,,3154.38,fecha_invalida
1708,23367,2025/12/16,4989.47,Abierto,,4989.47,fecha_invalida
1709,25857,2025-09-24,"3,504.90",Abierto,,3504.9,fecha_invalida
1710,24381,09/05/2025,-,Cerrado,2025-09-05,,monto_nulo_o_no_numerico
1711,487,10-30-25,11102.58,Cerrado,,11102.58,fecha_invalida
1712,725,13/07/2025,4628.82,Cerrado,,4628.82,fecha_invalida
1713,19951,13-06-2025,-,,2025-06-13,,"monto_nulo_o_no_numerico, estado_nulo"
1714,16177,2025-02-24,nan,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
1717,16310,2025-08-09,"997,25",Abierto,,997.25,fecha_invalida
1718,8766,27-01-2026,"7.189,85",,2026-01-27,7189.85,estado_nulo
1719,23646,2025-02-12,nan,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
1720,9594,2025/11/10,nan,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
1721,17403,02-22-25,14084.26,Cerrado,,14084.26,fecha_invalida
1722,12854,21/04/2025,nan,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
1723,22585,22/06/2025,11017.87,Abierto,,11017.87,fecha_invalida
1727,22791,2025-01-14,3290.56,Abierto,,3290.56,fecha_invalida
1728,18014,2025-10-14,6059.38,Cerrado,,6059.38,fecha_invalida
1729,21018,2026/02/02,"2.315,11",Cerrado,,2315.11,fecha_invalida
1730,18609,30/03/2025,13971.11,Cerrado,,13971.11,fecha_invalida
1731,17953,2025/08/09,"3,607.23",,,3607.23,"fecha_invalida, estado_nulo"
1732,21801,2025/10/11,"6.022,36",,,6022.36,"fecha_invalida, estado_nulo"
1734,18711,2025-02-15,2970.31,Abierto,,2970.31,fecha_invalida
1736,11816,2025/02/11,5443.92,Cerrado,,5443.92,fecha_invalida
1737,14435,07-12-25,"4.637,30",Abierto,,4637.3,fecha_invalida
1738,21295,2025-09-21,13384.46,,,13384.46,"fecha_invalida, estado_nulo"
1742,5917,05-04-25,"2,720.64",Cerrado,,2720.64,fecha_invalida
1743,21885,2025-12-02,"1.468,60",Cerrado,,1468.6,fecha_invalida
1745,3242,12-05-25,13344.51,Cerrado,,13344.51,fecha_invalida
1747,11770,25-05-2025,9805.25,,2025-05-25,9805.25,estado_nulo
1748,578,2025/11/06,13210.33,Cerrado,,13210.33,fecha_invalida
1749,18459,2026-02-01,"7.168,82",Cerrado,,7168.82,fecha_invalida
1750,16349,2025-09-10,"13,412.59",Abierto,,13412.59,fecha_invalida
1752,21814,07-05-25,"7,726.82",Cerrado,,7726.82,fecha_invalida
1753,16158,2025/03/06,"8,538.48",Rechazado,,8538.48,fecha_invalida
1755,12517,09/01/2025,nan,,2025-09-01,,"monto_nulo_o_no_numerico, estado_nulo"
1757,583,03-18-25,"11,197.37",Cerrado,,11197.37,fecha_invalida
1758,22353,2025/11/19,13507.25,Cerrado,,13507.25,fecha_invalida
1759,12557,2025/06/27,"2.980,87",Abierto,,2980.87,fecha_invalida
1761,3377,05-01-2026,nan,Abierto,2026-01-05,,monto_nulo_o_no_numerico
1762,3692,2025/06/02,"9.676,04",,,9676.04,"fecha_invalida, estado_nulo"
1763,23579,19/05/2025,"4.609,03",,,4609.03,"fecha_invalida, estado_nulo"
1764,1221,2025/08/22,10531.93,Cerrado,,10531.93,fecha_invalida
1765,11078,15/07/2025,2803.48,Abierto,,2803.48,fecha_invalida
1766,6556,14/08/2025,8873.53,Abierto,,8873.53,fecha_invalida
1767,5702,02-02-2025,8103.30,,2025-02-02,8103.3,estado_nulo
1768,14986,02-02-25,"6,540.78",Cerrado,,6540.78,fecha_invalida
1769,4781,2025-08-16,nan,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
1773,5273,2025-02-14,9839.80,,,9839.8,"fecha_invalida, estado_nulo"
1774,7242,2025/10/24,14191.33,Cerrado,,14191.33,fecha_invalida
1776,20436,10/04/2025,-,Rechazado,2025-10-04,,monto_nulo_o_no_numerico
1777,13885,18/07/2025,-,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
1778,983,19/02/2026,4936.73,,,4936.73,"fecha_invalida, estado_nulo"
1779,21484,2025-10-05,3767.35,Cerrado,,3767.35,fecha_invalida
1780,11872,08-15-25,7972.84,Cerrado,,7972.84,fecha_invalida
1781,4050,2025/05/12,10099.53,,,10099.53,"fecha_invalida, estado_nulo"
1783,21334,2025/09/06,"7,384.45",Abierto,,7384.45,fecha_invalida
1784,18429,13-03-2025,-,,2025-03-13,,"monto_nulo_o_no_numerico, estado_nulo"
1785,22345,2025-11-17,13657.52,Cerrado,,13657.52,fecha_invalida
1786,13597,2025-03-04,"8,608.38",,,8608.38,"fecha_invalida, estado_nulo"
1787,6620,07-30-25,"1.056,39",,,1056.39,"fecha_invalida, estado_nulo"
1788,3689,11-11-2025,"9.448,36",,2025-11-11,9448.36,estado_nulo
1789,6518,2025-05-14,14330.32,,,14330.32,"fecha_invalida, estado_nulo"
1790,20480,03-11-2025,-,Abierto,2025-11-03,,monto_nulo_o_no_numerico
1791,22855,20/07/2025,nan,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
1793,154,12-01-2026,"6.325,81",,2026-01-12,6325.81,estado_nulo
1794,6881,2026/02/24,nan,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
1795,17921,24-11-2025,nan,Cerrado,2025-11-24,,monto_nulo_o_no_numerico
1796,19046,2025-02-12,nan,Rechazado,,,"fecha_invalida, monto_nulo_o_no_numerico"
1800,6555,2025-09-05,"12,219.16",,,12219.16,"fecha_invalida, estado_nulo"
1801,12035,02-28-25,617.52,Abierto,,617.52,fecha_invalida
1802,19906,31/08/2025,"8.711,91",,,8711.91,"fecha_invalida, estado_nulo"
1803,2114,10/02/2025,"4.728,30",,2025-10-02,4728.3,estado_nulo
1804,537,19-06-2025,7883.57,,2025-06-19,7883.57,estado_nulo
1805,12108,10-02-25,5335.93,,,5335.93,"fecha_invalida, estado_nulo"
1806,14494,12-27-25,nan,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
1808,24630,02-12-26,nan,Rechazado,,,"fecha_invalida, monto_nulo_o_no_numerico"
1809,23298,2025-07-15,"8.743,38",,,8743.38,"fecha_invalida, estado_nulo"
1810,17048,09-18-25,2521.35,Rechazado,,2521.35,fecha_invalida
1811,3336,2025-03-26,14741.87,Abierto,,14741.87,fecha_invalida
1812,7113,20-04-2025,"10.111,45",,2025-04-20,10111.45,estado_nulo
1815,5058,2025-12-23,nan,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
1816,10632,11-21-25,"1,194.15",Cerrado,,1194.15,fecha_invalida
1817,16667,04-18-25,"13,195.93",Abierto,,13195.93,fecha_invalida
1818,4468,2025-10-18,9678.43,Cerrado,,9678.43,fecha_invalida
1819,8884,2026/01/30,8575.19,Cerrado,,8575.19,fecha_invalida
1820,5877,29/03/2025,6951.16,,,6951.16,"fecha_invalida, estado_nulo"
1822,1320,2025-06-29,nan,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
1823,13582,01-20-25,"7,352.46",Cerrado,,7352.46,fecha_invalida
1824,10686,07-10-25,9700.72,Cerrado,,9700.72,fecha_invalida
1825,6560,2025-11-27,6812.54,Abierto,,6812.54,fecha_invalida
1826,20678,08/06/2025,-,,2025-08-06,,"monto_nulo_o_no_numerico, estado_nulo"
1827,4236,05-19-25,"8,314.07",Abierto,,8314.07,fecha_invalida
1828,15043,2025/09/17,1796.11,Cerrado,,1796.11,fecha_invalida
1829,17518,2025/03/24,6721.95,Cerrado,,6721.95,fecha_invalida
1830,4672,2025-09-13,847.57,Rechazado,,847.57,fecha_invalida
1831,25888,05/03/2025,"5,651.21",,2025-05-03,5651.21,estado_nulo
1832,5842,2025-06-09,8809.97,Cerrado,,8809.97,fecha_invalida
1833,6007,2025-10-15,-,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
1834,7502,2025-08-23,-,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
1835,1008,29-01-2025,-,Rechazado,2025-01-29,,monto_nulo_o_no_numerico
1836,23361,2025/04/10,3209.07,Rechazado,,3209.07,fecha_invalida
1837,8932,2025-02-22,"1.882,79",Rechazado,,1882.79,fecha_invalida
1838,11502,2025-09-08,"3,176.28",Cerrado,,3176.28,fecha_invalida
1840,19681,20/01/2025,"5,113.17",Rechazado,,5113.17,fecha_invalida
1842,22641,16/04/2025,3843.60,Cerrado,,3843.6,fecha_invalida
1843,15084,20/07/2025,5017.90,Cerrado,,5017.9,fecha_invalida
